movie_id,title,release_date,budget,revenue,genres,vote_average,vote_count,country,imdb_id,metacritic_score
27205,Inception,2010-07-15,160000000,825532764,Action,8.362,33682,"['United Kingdom', 'United States of America']",tt1375666,74
27205,Inception,2010-07-15,160000000,825532764,Science Fiction,8.362,33682,"['United Kingdom', 'United States of America']",tt1375666,74
27205,Inception,2010-07-15,160000000,825532764,Adventure,8.362,33682,"['United Kingdom', 'United States of America']",tt1375666,74
157336,Interstellar,2014-11-05,165000000,701729206,Adventure,8.402,31367,"['United Kingdom', 'United States of America']",tt0816692,74
157336,Interstellar,2014-11-05,165000000,701729206,Drama,8.402,31367,"['United Kingdom', 'United States of America']",tt0816692,74
157336,Interstellar,2014-11-05,165000000,701729206,Science Fiction,8.402,31367,"['United Kingdom', 'United States of America']",tt0816692,74
155,The Dark Knight,2008-07-14,185000000,1004558444,Drama,8.51,29686,"['United Kingdom', 'United States of America']",tt0468569,84
155,The Dark Knight,2008-07-14,185000000,1004558444,Action,8.51,29686,"['United Kingdom', 'United States of America']",tt0468569,84
155,The Dark Knight,2008-07-14,185000000,1004558444,Crime,8.51,29686,"['United Kingdom', 'United States of America']",tt0468569,84
155,The Dark Knight,2008-07-14,185000000,1004558444,Thriller,8.51,29686,"['United Kingdom', 'United States of America']",tt0468569,84
19995,Avatar,2009-12-15,237000000,2923706026,Action,7.57,29073,"['United States of America', 'United Kingdom']",tt0499549,83
19995,Avatar,2009-12-15,237000000,2923706026,Adventure,7.57,29073,"['United States of America', 'United Kingdom']",tt0499549,83
19995,Avatar,2009-12-15,237000000,2923706026,Fantasy,7.57,29073,"['United States of America', 'United Kingdom']",tt0499549,83
19995,Avatar,2009-12-15,237000000,2923706026,Science Fiction,7.57,29073,"['United States of America', 'United Kingdom']",tt0499549,83
24428,The Avengers,2012-04-25,220000000,1518815515,Science Fiction,7.708,28576,['United States of America'],tt0848228,69
24428,The Avengers,2012-04-25,220000000,1518815515,Action,7.708,28576,['United States of America'],tt0848228,69
24428,The Avengers,2012-04-25,220000000,1518815515,Adventure,7.708,28576,['United States of America'],tt0848228,69
293660,Deadpool,2016-02-09,58000000,783100000,Action,7.603,28342,['United States of America'],tt1431045,65
293660,Deadpool,2016-02-09,58000000,783100000,Adventure,7.603,28342,['United States of America'],tt1431045,65
293660,Deadpool,2016-02-09,58000000,783100000,Comedy,7.603,28342,['United States of America'],tt1431045,65
299536,Avengers: Infinity War,2018-04-25,300000000,2046239637,Adventure,8.263,26866,['United States of America'],tt4154756,68
299536,Avengers: Infinity War,2018-04-25,300000000,2046239637,Action,8.263,26866,['United States of America'],tt4154756,68
299536,Avengers: Infinity War,2018-04-25,300000000,2046239637,Science Fiction,8.263,26866,['United States of America'],tt4154756,68
550,Fight Club,1999-10-15,63000000,100853753,Drama,8.433,26412,['United States of America'],tt0137523,66
550,Fight Club,1999-10-15,63000000,100853753,Thriller,8.433,26412,['United States of America'],tt0137523,66
550,Fight Club,1999-10-15,63000000,100853753,Comedy,8.433,26412,['United States of America'],tt0137523,66
118340,Guardians of the Galaxy,2014-07-30,170000000,772776600,Action,7.904,25958,['United States of America'],tt2015381,76
118340,Guardians of the Galaxy,2014-07-30,170000000,772776600,Science Fiction,7.904,25958,['United States of America'],tt2015381,76
118340,Guardians of the Galaxy,2014-07-30,170000000,772776600,Adventure,7.904,25958,['United States of America'],tt2015381,76
680,Pulp Fiction,1994-09-10,8000000,214179088,Thriller,8.491,25151,['United States of America'],tt0110912,95
680,Pulp Fiction,1994-09-10,8000000,214179088,Crime,8.491,25151,['United States of America'],tt0110912,95
671,Harry Potter and the Philosopher's Stone,2001-11-16,125000000,976475550,Adventure,7.915,24743,"['United Kingdom', 'United States of America']",tt0241527,65
671,Harry Potter and the Philosopher's Stone,2001-11-16,125000000,976475550,Fantasy,7.915,24743,"['United Kingdom', 'United States of America']",tt0241527,65
13,Forrest Gump,1994-06-23,55000000,677387716,Comedy,8.481,24638,['United States of America'],tt0109830,82
13,Forrest Gump,1994-06-23,55000000,677387716,Drama,8.481,24638,['United States of America'],tt0109830,82
13,Forrest Gump,1994-06-23,55000000,677387716,Romance,8.481,24638,['United States of America'],tt0109830,82
1726,Iron Man,2008-04-30,140000000,585174222,Action,7.634,24322,['United States of America'],tt0371746,79
1726,Iron Man,2008-04-30,140000000,585174222,Science Fiction,7.634,24322,['United States of America'],tt0371746,79
1726,Iron Man,2008-04-30,140000000,585174222,Adventure,7.634,24322,['United States of America'],tt0371746,79
68718,Django Unchained,2012-12-25,100000000,425368238,Drama,8.164,24050,['United States of America'],tt1853728,81
68718,Django Unchained,2012-12-25,100000000,425368238,Western,8.164,24050,['United States of America'],tt1853728,81
278,The Shawshank Redemption,1994-09-23,25000000,28341469,Drama,8.702,23765,['United States of America'],tt0111161,82
278,The Shawshank Redemption,1994-09-23,25000000,28341469,Crime,8.702,23765,['United States of America'],tt0111161,82
603,The Matrix,1999-03-30,63000000,463517383,Action,8.202,23179,['United States of America'],tt0133093,73
603,The Matrix,1999-03-30,63000000,463517383,Science Fiction,8.202,23179,['United States of America'],tt0133093,73
299534,Avengers: Endgame,2019-04-24,356000000,2794731755,Adventure,8.3,23139,['United States of America'],tt4154796,78
299534,Avengers: Endgame,2019-04-24,356000000,2794731755,Science Fiction,8.3,23139,['United States of America'],tt4154796,78
299534,Avengers: Endgame,2019-04-24,356000000,2794731755,Action,8.3,23139,['United States of America'],tt4154796,78
597,Titanic,1997-11-18,200000000,2264162353,Drama,7.892,22869,['United States of America'],tt0120338,75
597,Titanic,1997-11-18,200000000,2264162353,Romance,7.892,22869,['United States of America'],tt0120338,75
475557,Joker,2019-10-01,55000000,1074458282,Crime,8.171,22717,"['Canada', 'United States of America']",tt7286456,59
475557,Joker,2019-10-01,55000000,1074458282,Thriller,8.171,22717,"['Canada', 'United States of America']",tt7286456,59
475557,Joker,2019-10-01,55000000,1074458282,Drama,8.171,22717,"['Canada', 'United States of America']",tt7286456,59
120,The Lord of the Rings: The Fellowship of the Ring,2001-12-18,93000000,871368364,Adventure,8.397,22666,"['New Zealand', 'United States of America']",tt0120737,92
120,The Lord of the Rings: The Fellowship of the Ring,2001-12-18,93000000,871368364,Fantasy,8.397,22666,"['New Zealand', 'United States of America']",tt0120737,92
120,The Lord of the Rings: The Fellowship of the Ring,2001-12-18,93000000,871368364,Action,8.397,22666,"['New Zealand', 'United States of America']",tt0120737,92
11324,Shutter Island,2010-02-14,80000000,294800000,Drama,8.197,21676,['United States of America'],tt1130884,63
11324,Shutter Island,2010-02-14,80000000,294800000,Thriller,8.197,21676,['United States of America'],tt1130884,63
11324,Shutter Island,2010-02-14,80000000,294800000,Mystery,8.197,21676,['United States of America'],tt1130884,63
122,The Lord of the Rings: The Return of the King,2003-12-01,94000000,1118888979,Adventure,8.474,21573,"['New Zealand', 'United States of America']",tt0167260,94
122,The Lord of the Rings: The Return of the King,2003-12-01,94000000,1118888979,Fantasy,8.474,21573,"['New Zealand', 'United States of America']",tt0167260,94
122,The Lord of the Rings: The Return of the King,2003-12-01,94000000,1118888979,Action,8.474,21573,"['New Zealand', 'United States of America']",tt0167260,94
106646,The Wolf of Wall Street,2013-12-25,100000000,392000000,Crime,8.036,21565,['United States of America'],tt0993846,75
106646,The Wolf of Wall Street,2013-12-25,100000000,392000000,Drama,8.036,21565,['United States of America'],tt0993846,75
106646,The Wolf of Wall Street,2013-12-25,100000000,392000000,Comedy,8.036,21565,['United States of America'],tt0993846,75
99861,Avengers: Age of Ultron,2015-04-22,365000000,1405403694,Action,7.281,21274,['United States of America'],tt2395427,66
99861,Avengers: Age of Ultron,2015-04-22,365000000,1405403694,Adventure,7.281,21274,['United States of America'],tt2395427,66
99861,Avengers: Age of Ultron,2015-04-22,365000000,1405403694,Science Fiction,7.281,21274,['United States of America'],tt2395427,66
271110,Captain America: Civil War,2016-04-27,250000000,1153337496,Adventure,7.44,21086,['United States of America'],tt3498820,75
271110,Captain America: Civil War,2016-04-27,250000000,1153337496,Action,7.44,21086,['United States of America'],tt3498820,75
271110,Captain America: Civil War,2016-04-27,250000000,1153337496,Science Fiction,7.44,21086,['United States of America'],tt3498820,75
49026,The Dark Knight Rises,2012-07-16,250000000,1081041287,Action,7.776,20800,['United States of America'],tt1345836,78
49026,The Dark Knight Rises,2012-07-16,250000000,1081041287,Crime,7.776,20800,['United States of America'],tt1345836,78
49026,The Dark Knight Rises,2012-07-16,250000000,1081041287,Drama,7.776,20800,['United States of America'],tt1345836,78
49026,The Dark Knight Rises,2012-07-16,250000000,1081041287,Thriller,7.776,20800,['United States of America'],tt1345836,78
68721,Iron Man 3,2013-04-18,200000000,1215577205,Action,6.927,20620,['United States of America'],tt1300854,62
68721,Iron Man 3,2013-04-18,200000000,1215577205,Adventure,6.927,20620,['United States of America'],tt1300854,62
68721,Iron Man 3,2013-04-18,200000000,1215577205,Science Fiction,6.927,20620,['United States of America'],tt1300854,62
284054,Black Panther,2018-02-13,200000000,1349926083,Action,7.393,20616,['United States of America'],tt1825683,88
284054,Black Panther,2018-02-13,200000000,1349926083,Adventure,7.393,20616,['United States of America'],tt1825683,88
284054,Black Panther,2018-02-13,200000000,1349926083,Science Fiction,7.393,20616,['United States of America'],tt1825683,88
76341,Mad Max: Fury Road,2015-05-13,150000000,378858340,Action,7.575,20512,"['Australia', 'United States of America', 'South Africa']",tt1392190,90
76341,Mad Max: Fury Road,2015-05-13,150000000,378858340,Adventure,7.575,20512,"['Australia', 'United States of America', 'South Africa']",tt1392190,90
76341,Mad Max: Fury Road,2015-05-13,150000000,378858340,Science Fiction,7.575,20512,"['Australia', 'United States of America', 'South Africa']",tt1392190,90
284052,Doctor Strange,2016-10-25,180000000,676343174,Action,7.425,20452,['United States of America'],tt1211837,72
284052,Doctor Strange,2016-10-25,180000000,676343174,Adventure,7.425,20452,['United States of America'],tt1211837,72
284052,Doctor Strange,2016-10-25,180000000,676343174,Fantasy,7.425,20452,['United States of America'],tt1211837,72
70160,The Hunger Games,2012-03-12,75000000,694394724,Science Fiction,7.191,20232,['United States of America'],tt1392170,68
70160,The Hunger Games,2012-03-12,75000000,694394724,Adventure,7.191,20232,['United States of America'],tt1392170,68
70160,The Hunger Games,2012-03-12,75000000,694394724,Fantasy,7.191,20232,['United States of America'],tt1392170,68
16869,Inglourious Basterds,2009-08-19,70000000,321457747,Drama,8.214,20178,"['France', 'Germany', 'United States of America']",tt0361748,69
16869,Inglourious Basterds,2009-08-19,70000000,321457747,Thriller,8.214,20178,"['France', 'Germany', 'United States of America']",tt0361748,69
16869,Inglourious Basterds,2009-08-19,70000000,321457747,War,8.214,20178,"['France', 'Germany', 'United States of America']",tt0361748,69
315635,Spider-Man: Homecoming,2017-07-05,175000000,880166924,Action,7.349,19973,['United States of America'],tt2250912,73
315635,Spider-Man: Homecoming,2017-07-05,175000000,880166924,Adventure,7.349,19973,['United States of America'],tt2250912,73
315635,Spider-Man: Homecoming,2017-07-05,175000000,880166924,Science Fiction,7.349,19973,['United States of America'],tt2250912,73
315635,Spider-Man: Homecoming,2017-07-05,175000000,880166924,Drama,7.349,19973,['United States of America'],tt2250912,73
672,Harry Potter and the Chamber of Secrets,2002-11-13,100000000,876688482,Adventure,7.724,19862,"['United Kingdom', 'United States of America']",tt0295297,63
672,Harry Potter and the Chamber of Secrets,2002-11-13,100000000,876688482,Fantasy,7.724,19862,"['United Kingdom', 'United States of America']",tt0295297,63
1771,Captain America: The First Avenger,2011-07-22,140000000,370569774,Action,6.99,19823,['United States of America'],tt0458339,66
1771,Captain America: The First Avenger,2011-07-22,140000000,370569774,Adventure,6.99,19823,['United States of America'],tt0458339,66
1771,Captain America: The First Avenger,2011-07-22,140000000,370569774,Science Fiction,6.99,19823,['United States of America'],tt0458339,66
297761,Suicide Squad,2016-08-03,175000000,746846894,Action,5.908,19766,['United States of America'],tt1386697,40
297761,Suicide Squad,2016-08-03,175000000,746846894,Adventure,5.908,19766,['United States of America'],tt1386697,40
297761,Suicide Squad,2016-08-03,175000000,746846894,Fantasy,5.908,19766,['United States of America'],tt1386697,40
121,The Lord of the Rings: The Two Towers,2002-12-18,79000000,926287400,Adventure,8.379,19704,"['New Zealand', 'United States of America']",tt0167261,87
121,The Lord of the Rings: The Two Towers,2002-12-18,79000000,926287400,Fantasy,8.379,19704,"['New Zealand', 'United States of America']",tt0167261,87
121,The Lord of the Rings: The Two Towers,2002-12-18,79000000,926287400,Action,8.379,19704,"['New Zealand', 'United States of America']",tt0167261,87
283995,Guardians of the Galaxy Vol. 2,2017-04-19,200000000,863756051,Science Fiction,7.625,19687,['United States of America'],tt3896198,67
283995,Guardians of the Galaxy Vol. 2,2017-04-19,200000000,863756051,Adventure,7.625,19687,['United States of America'],tt3896198,67
283995,Guardians of the Galaxy Vol. 2,2017-04-19,200000000,863756051,Action,7.625,19687,['United States of America'],tt3896198,67
283995,Guardians of the Galaxy Vol. 2,2017-04-19,200000000,863756051,Comedy,7.625,19687,['United States of America'],tt3896198,67
10195,Thor,2011-04-21,150000000,449326618,Adventure,6.768,19590,['United States of America'],tt0800369,57
10195,Thor,2011-04-21,150000000,449326618,Fantasy,6.768,19590,['United States of America'],tt0800369,57
10195,Thor,2011-04-21,150000000,449326618,Action,6.768,19590,['United States of America'],tt0800369,57
673,Harry Potter and the Prisoner of Azkaban,2004-05-31,130000000,789804554,Adventure,8.022,19496,"['United Kingdom', 'United States of America']",tt0304141,82
673,Harry Potter and the Prisoner of Azkaban,2004-05-31,130000000,789804554,Fantasy,8.022,19496,"['United Kingdom', 'United States of America']",tt0304141,82
10138,Iron Man 2,2010-04-28,200000000,623933331,Adventure,6.834,19265,['United States of America'],tt1228705,57
10138,Iron Man 2,2010-04-28,200000000,623933331,Action,6.834,19265,['United States of America'],tt1228705,57
10138,Iron Man 2,2010-04-28,200000000,623933331,Science Fiction,6.834,19265,['United States of America'],tt1228705,57
284053,Thor: Ragnarok,2017-10-24,180000000,855301806,Action,7.599,19072,['United States of America'],tt3501632,74
284053,Thor: Ragnarok,2017-10-24,180000000,855301806,Adventure,7.599,19072,['United States of America'],tt3501632,74
284053,Thor: Ragnarok,2017-10-24,180000000,855301806,Fantasy,7.599,19072,['United States of America'],tt3501632,74
284053,Thor: Ragnarok,2017-10-24,180000000,855301806,Science Fiction,7.599,19072,['United States of America'],tt3501632,74
284053,Thor: Ragnarok,2017-10-24,180000000,855301806,Comedy,7.599,19072,['United States of America'],tt3501632,74
135397,Jurassic World,2015-06-12,150000000,1671537444,Action,6.68,19050,['United States of America'],tt0369610,59
135397,Jurassic World,2015-06-12,150000000,1671537444,Adventure,6.68,19050,['United States of America'],tt0369610,59
135397,Jurassic World,2015-06-12,150000000,1671537444,Science Fiction,6.68,19050,['United States of America'],tt0369610,59
135397,Jurassic World,2015-06-12,150000000,1671537444,Thriller,6.68,19050,['United States of America'],tt0369610,59
272,Batman Begins,2005-06-10,150000000,374218673,Action,7.695,19014,"['United Kingdom', 'United States of America']",tt0372784,70
272,Batman Begins,2005-06-10,150000000,374218673,Crime,7.695,19014,"['United Kingdom', 'United States of America']",tt0372784,70
272,Batman Begins,2005-06-10,150000000,374218673,Drama,7.695,19014,"['United Kingdom', 'United States of America']",tt0372784,70
150540,Inside Out,2015-06-09,175000000,857611174,Animation,7.923,19007,['United States of America'],tt2096673,94
150540,Inside Out,2015-06-09,175000000,857611174,Family,7.923,19007,['United States of America'],tt2096673,94
150540,Inside Out,2015-06-09,175000000,857611174,Adventure,7.923,19007,['United States of America'],tt2096673,94
150540,Inside Out,2015-06-09,175000000,857611174,Drama,7.923,19007,['United States of America'],tt2096673,94
150540,Inside Out,2015-06-09,175000000,857611174,Comedy,7.923,19007,['United States of America'],tt2096673,94
674,Harry Potter and the Goblet of Fire,2005-11-16,150000000,895921036,Adventure,7.817,18784,"['United Kingdom', 'United States of America']",tt0330373,81
674,Harry Potter and the Goblet of Fire,2005-11-16,150000000,895921036,Fantasy,7.817,18784,"['United Kingdom', 'United States of America']",tt0330373,81
674,Harry Potter and the Goblet of Fire,2005-11-16,150000000,895921036,Family,7.817,18784,"['United Kingdom', 'United States of America']",tt0330373,81
807,Se7en,1995-09-22,33000000,327311859,Crime,8.366,18752,['United States of America'],tt0114369,65
807,Se7en,1995-09-22,33000000,327311859,Mystery,8.366,18752,['United States of America'],tt0114369,65
807,Se7en,1995-09-22,33000000,327311859,Thriller,8.366,18752,['United States of America'],tt0114369,65
22,Pirates of the Caribbean: The Curse of the Black Pearl,2003-07-09,140000000,655011224,Adventure,7.785,18745,['United States of America'],tt0325980,63
22,Pirates of the Caribbean: The Curse of the Black Pearl,2003-07-09,140000000,655011224,Fantasy,7.785,18745,['United States of America'],tt0325980,63
22,Pirates of the Caribbean: The Curse of the Black Pearl,2003-07-09,140000000,655011224,Action,7.785,18745,['United States of America'],tt0325980,63
12445,Harry Potter and the Deathly Hallows: Part 2,2011-07-07,125000000,1341511219,Fantasy,8.112,18709,"['United Kingdom', 'United States of America']",tt1201607,85
12445,Harry Potter and the Deathly Hallows: Part 2,2011-07-07,125000000,1341511219,Adventure,8.112,18709,"['United Kingdom', 'United States of America']",tt1201607,85
297762,Wonder Woman,2017-05-30,149000000,822854286,Action,7.24,18618,['United States of America'],tt0451279,76
297762,Wonder Woman,2017-05-30,149000000,822854286,Adventure,7.24,18618,['United States of America'],tt0451279,76
297762,Wonder Woman,2017-05-30,149000000,822854286,Fantasy,7.24,18618,['United States of America'],tt0451279,76
11,Star Wars,1977-05-25,11000000,775398007,Adventure,8.208,18612,['United States of America'],tt0076759,90
11,Star Wars,1977-05-25,11000000,775398007,Action,8.208,18612,['United States of America'],tt0076759,90
11,Star Wars,1977-05-25,11000000,775398007,Science Fiction,8.208,18612,['United States of America'],tt0076759,90
14160,Up,2009-05-28,175000000,735099082,Animation,7.945,18393,['United States of America'],tt1049413,88
14160,Up,2009-05-28,175000000,735099082,Comedy,7.945,18393,['United States of America'],tt1049413,88
14160,Up,2009-05-28,175000000,735099082,Family,7.945,18393,['United States of America'],tt1049413,88
14160,Up,2009-05-28,175000000,735099082,Adventure,7.945,18393,['United States of America'],tt1049413,88
102899,Ant-Man,2015-07-14,130000000,519311965,Science Fiction,7.1,18314,['United States of America'],tt0478970,64
102899,Ant-Man,2015-07-14,130000000,519311965,Action,7.1,18314,['United States of America'],tt0478970,64
102899,Ant-Man,2015-07-14,130000000,519311965,Adventure,7.1,18314,['United States of America'],tt0478970,64
286217,The Martian,2015-09-30,108000000,630600000,Drama,7.672,18120,"['United Kingdom', 'United States of America']",tt3659388,80
286217,The Martian,2015-09-30,108000000,630600000,Adventure,7.672,18120,"['United Kingdom', 'United States of America']",tt3659388,80
286217,The Martian,2015-09-30,108000000,630600000,Science Fiction,7.672,18120,"['United Kingdom', 'United States of America']",tt3659388,80
140607,Star Wars: The Force Awakens,2015-12-15,245000000,2068223624,Adventure,7.3,17998,['United States of America'],tt2488496,80
140607,Star Wars: The Force Awakens,2015-12-15,245000000,2068223624,Action,7.3,17998,['United States of America'],tt2488496,80
140607,Star Wars: The Force Awakens,2015-12-15,245000000,2068223624,Science Fiction,7.3,17998,['United States of America'],tt2488496,80
238,The Godfather,1972-03-14,6000000,245066411,Drama,8.711,17918,['United States of America'],tt0068646,100
238,The Godfather,1972-03-14,6000000,245066411,Crime,8.711,17918,['United States of America'],tt0068646,100
105,Back to the Future,1985-07-03,19000000,381109762,Adventure,8.312,17909,['United States of America'],tt0088763,87
105,Back to the Future,1985-07-03,19000000,381109762,Comedy,8.312,17909,['United States of America'],tt0088763,87
105,Back to the Future,1985-07-03,19000000,381109762,Science Fiction,8.312,17909,['United States of America'],tt0088763,87
263115,Logan,2017-02-28,97000000,619021436,Action,7.814,17739,['United States of America'],tt3315342,77
263115,Logan,2017-02-28,97000000,619021436,Drama,7.814,17739,['United States of America'],tt3315342,77
263115,Logan,2017-02-28,97000000,619021436,Science Fiction,7.814,17739,['United States of America'],tt3315342,77
675,Harry Potter and the Order of the Phoenix,2007-06-28,150000000,938212738,Adventure,7.688,17721,"['United Kingdom', 'United States of America']",tt0373889,71
675,Harry Potter and the Order of the Phoenix,2007-06-28,150000000,938212738,Fantasy,7.688,17721,"['United Kingdom', 'United States of America']",tt0373889,71
675,Harry Potter and the Order of the Phoenix,2007-06-28,150000000,938212738,Mystery,7.688,17721,"['United Kingdom', 'United States of America']",tt0373889,71
767,Harry Potter and the Half-Blood Prince,2009-07-07,250000000,933959197,Adventure,7.699,17658,"['United Kingdom', 'United States of America']",tt0417741,78
767,Harry Potter and the Half-Blood Prince,2009-07-07,250000000,933959197,Fantasy,7.699,17658,"['United Kingdom', 'United States of America']",tt0417741,78
12,Finding Nemo,2003-05-30,94000000,940335536,Animation,7.823,17650,['United States of America'],tt0266543,90
12,Finding Nemo,2003-05-30,94000000,940335536,Family,7.823,17650,['United States of America'],tt0266543,90
259316,Fantastic Beasts and Where to Find Them,2016-11-16,180000000,809342332,Fantasy,7.337,17608,"['United Kingdom', 'United States of America']",tt3183660,66
259316,Fantastic Beasts and Where to Find Them,2016-11-16,180000000,809342332,Adventure,7.337,17608,"['United Kingdom', 'United States of America']",tt3183660,66
259316,Fantastic Beasts and Where to Find Them,2016-11-16,180000000,809342332,Family,7.337,17608,"['United Kingdom', 'United States of America']",tt3183660,66
346364,It,2017-09-06,35000000,701842551,Horror,7.236,17571,['United States of America'],tt1396484,69
346364,It,2017-09-06,35000000,701842551,Fantasy,7.236,17571,['United States of America'],tt1396484,69
634649,Spider-Man: No Way Home,2021-12-15,200000000,1921847111,Action,8.006,17347,['United States of America'],tt10872600,71
634649,Spider-Man: No Way Home,2021-12-15,200000000,1921847111,Adventure,8.006,17347,['United States of America'],tt10872600,71
634649,Spider-Man: No Way Home,2021-12-15,200000000,1921847111,Science Fiction,8.006,17347,['United States of America'],tt10872600,71
12444,Harry Potter and the Deathly Hallows: Part 1,2010-10-06,250000000,954305868,Adventure,7.767,17345,"['United Kingdom', 'United States of America']",tt0926084,65
12444,Harry Potter and the Deathly Hallows: Part 1,2010-10-06,250000000,954305868,Fantasy,7.767,17345,"['United Kingdom', 'United States of America']",tt0926084,65
245891,John Wick,2014-10-22,20000000,88761661,Action,7.406,17320,['United States of America'],tt2911666,68
245891,John Wick,2014-10-22,20000000,88761661,Thriller,7.406,17320,['United States of America'],tt2911666,68
100402,Captain America: The Winter Soldier,2014-03-20,170000000,714766572,Action,7.675,17282,['United States of America'],tt1843866,70
100402,Captain America: The Winter Soldier,2014-03-20,170000000,714766572,Adventure,7.675,17282,['United States of America'],tt1843866,70
